bmi_<20,bmi_20-25,bmi_25-30,bmi_30+
ADH5,LINC02799,AF212831.1,LINC01732
NEK11,AC096996.2,ING2,AC011511.3
AC017101.1,AL391869.1,GDPD4,AC130456.5
WDR36,AL713923.1,ZNF25,AC118755.1
IPO8,AC244100.2,AC089998.1,AL050350.1
MRPL52,AC035139.2,PLA2G4A,GALNT9
MPRIP,AC124861.2,TSC22D2,SLC2A14
AL118505.1,AP002448.1,AL596087.2,SLU7
AC006387.1,CTSE,AC097500.1,TNNT2
ASB5,OR52B4,AC012087.2,AC025839.1
AP001831.1,AL158168.1,AL022318.5,AC026979.1
MAFA,LRIT1,ZNF429,MYCNOS
TTN-AS1,AC011479.4,AL353743.2,AL049712.1
CEP120,AP003785.1,CDKN1A,TEX48
NRSN1,OR10K2,AL031676.1,AC015908.3
IFT81,AC133106.1,AL590560.3,RHOG
AC008180.2,AL354766.2,C18orf25,CTXN1
SIK3,AC084880.3,BX005266.2,AL158064.1
LRRC63,AC104462.2,WDR4,EBF3
SEPTIN3,AC013356.2,PHC2,ERVMER34-1
EFR3A,FAM138C,LINC02269,AGBL3
ACTR6,AC008588.1,AC020743.2,GPR88
GDNF,Z98257.1,WFDC11,AC073878.2
SLC9A7,AP001591.1,AL713868.1,CLDN19
JUN,OR5AN1,LINC01996,AP001816.1
ICA1L,DDC-AS1,SEPTIN11,AC067942.4
CITED2,AC093283.1,MRPL34,AC107057.1
BUD31,AL121906.1,KLRD1,AC138819.1
BACH1,AC010745.2,SLC20A2,LINC02278
PRMT1,AL162718.2,LYPLAL1-DT,SMIM36
CDH4,SDR42E2,CNTRL,VENTX
KARS,AL033543.1,TREH,SRARP
EPN2,AC006487.1,ARL16,AL162456.1
FBXW7,MYO1H,AC135050.5,LINC01484
KCNJ16,ARHGAP11A,TP53,AC004156.1
PIK3C3,IRX6,AL121658.1,CCDC86
AC090771.2,FGFRL1,AP003721.2,AL139381.1
LINC02037,UBASH3B,PIP4K2A,IMPA2
AC073326.1,OR4N2,ACTR5,F11
AC010285.1,LINC02331,ZFAND4,AC011092.3
AC017048.1,AC008937.3,CC2D1B,ASB11
KLK5,AC023593.1,AC002398.2,HIST1H4H
AL136368.1,Z82188.2,AC105227.1,AC018731.1
GOLT1A,SLC13A1,TEMN3-AS1,AC002458.1
NAPB,AC074044.1,SSTR5-AS1,PTTG1
CRIPT,AL031599.1,LINC02504,AC006450.3
RBM45,AC055714.1,GPR84,AC004947.3
OLA1,AF131215.4,AC040914.1,AC131235.3
NES,AC005546.1,AC245427.1,TUBB2B
MBTPS1,AC087289.5,LINC00317,SIGLEC5
LINC01121,AC091027.2,SHANK2-AS1,AC114757.1
USP2,SLC25A53,AL359844.1,ANKEF1
C1orf35,TGFB3,SMCO4,EPHX3
SEC24B,ANKRD40CL,Z69666.1,LINC01197
AQP4-AS1,FBXO39,RAB40C,CBLN1
AC009975.2,AC024475.1,RABGGTB,TNNI1
YTHDF3,AP001099.1,OSTN-AS1,DNAJC28
AC061961.1,CFH,P2RX7,AL050403.2
TSBP1-AS1,AC022509.2,AC011853.2,MID1IP1
FAM172A,RRAS,LINC01944,AC068722.2
TRPS1,LINC02357,GRSF1,AL136442.1
FBXO3,AC093117.1,TAS2R30,TSPAN1
RESF1,AL591848.3,AP000753.2,EDF1
RBMS3,CCND3,CDK19,PDE1A
FDFT1,CNOT4,BRMS1L,AC093627.1
CTTN,AC108063.1,AL031587.3,F2RL2
Z97989.1,SLC12A3,SI,AC096734.2
RSF1,AL360015.1,CCDC62,AC244034.2
KCNK2,GNAS-AS1,LIPI,LRRC15
NOP58,EVA1B,AC004846.2,OTOS
AC097532.2,AL023754.1,PDIK1L,DLG3-AS1
CHRNA4,EML5,AL109659.2,AL157911.1
FRMD5,AC104088.1,RPRD1B,AC024610.2
AP000442.1,AC010754.1,AL390071.1,AL662890.1
N4BP2,AC016598.2,AC010501.2,BPIFB1
SCRN3,TNFRSF8,AC108452.1,AL031767.2
SACS,EBF2,AC096576.3,AC067956.1
KLHL42,SH3TC1,RHOBTB2,AL358472.3
TMX1,AC122129.2,SMOC1,ITGB6
PTCD3,IL17D,AC099499.1,AC105020.2
STUB1,MGP,EMP1,OR5V1
NDUFS3,BHMG1,SLC27A6,AC093274.1
DZIP1,LAMA2,SAP30BP,AC084128.1
CACHD1,KLKB1,AP000426.1,AC011303.1
PPP1R14A,AP003306.1,AC015802.6,POLRMT
C8orf88,VMP1,AL353593.1,PKP2
BDP1,PLG,DICER1,AC104350.1
SHB,AF130359.1,LINC02414,AC023510.1
BEST1,RGS8,LRRN2,APOBEC3C
SPATS2,AC007364.1,AFG3L2,AL121987.1
SPATA13,TXN,ABHD5,SLC2A2
MCF2,TRIM21,AL590666.1,CBX8
GARS,CYLD,WAPL,GLUL
WDR73,LINC01524,Z95331.1,GRK7
DLL1,ANKRD17,GUCY2D,PSG8-AS1
HADHB,STK32A-AS1,AL590560.2,AC005772.2
WDR7,AC018926.1,ID4,AC020892.1
DHFR,RIPK2,GPR27,AC019080.6
VTA1,ZNF438,ZNF554,AC245100.1
COPS5,DIS3L2,ZDHHC5,AC093424.1
NAPG,AL592295.4,C20orf202,AC023866.2
UBE2D1,AC007271.1,FBRSL1,AC021188.1
LINC01561,AC124312.5,AC073270.2,AC104794.5
SYTL4,HORMAD1,RAMACL,AF064866.1
GCNA,AC008751.3,GNRHR,KDELR1
AC009236.2,AC079313.2,AC005486.1,FP236383.4
ITGB3BP,SYNE3,AL359710.1,AC006329.1
DCTN4,LINC02605,AC090229.1,FGD6
HTRA2,JAK2,AC109635.7,CFAP47
RAVER1,ISM2,KCNK18,AL358075.2
POLR2J,OR51I2,AL139002.1,AC026748.3
TSHZ3,PPP2R5A,AC005863.1,TEX14
PTPN2,AL139327.2,AP001628.2,AC025265.2
CPOX,AC008667.3,AL139275.2,AP005273.2
LRCH3,MYH1,AL353801.2,AL596442.1
DOCK4,AL031600.2,FP700111.1,AL161908.1
PTPMT1,AC114498.1,AP001994.3,AC093484.3
USP12,AL121829.1,LINC02048,PROP1
SWT1,SOHLH2,PARD3B,AC034154.1
NINL,AC087500.1,KLHL2,SLC22A31
PRKCA-AS1,MATR3,FAM230J,AL133304.2
TRAF3IP2-AS1,LINC01885,TMEM151B,AC093484.2
OXCT1,LINC01179,AL354811.2,AL138767.2
VBP1,IPMK,CHCHD4,AC003984.1
GJD4,ECHDC2,AC078795.2,REM1
KIRREL1-IT1,AC022387.2,RBP1,AL121718.1
SYPL2,BIRC3,TMEM132B,PRR35
ADIPOQ,RIPOR2,HIST2H2AC,AL590491.2
AL590608.1,Z68323.1,AC005332.7,ULBP1
SLC35G1,AC004542.2,FARP1-AS1,OTOP2
KIF15,AC087636.1,AC021393.1,AC097478.2
RARS2,UBE2V2,AC012123.1,AL445985.1
SLC16A7,UBE2U,AC106053.1,AGR3
SLC3A1,AL359918.2,ARMC8,AP000866.5
NDUFAF2,SLAIN2,ZNF728,ARHGAP40
RALGAPA2,NSD1,AC096586.2,AL132989.1
STK32A,DAB1-AS1,AC012555.2,AL645944.2
GIT2,AC053503.2,DGAT2,TRIM54
NDRG4,PTPN9,ZNF737,LINC00616
RGPD5,AL731661.1,STK3,MARCOL
AC008892.1,ZNF385D-AS2,SLC25A14,LINC02226
BPTF,AC103739.1,LINC02208,PPP3R2
TGDS,PSORS1C3,TSPAN14,AC006364.1
MED17,MS4A6E,MTHFS,UBE2S
EAF2,PLOD2,SPOP,AL161729.1
PRPF40A,AL355076.2,LINC02798,AC106870.1
PRKCE,LINC01812,LINC00562,ZNRD2
ARMH4,AL033397.2,TBCA,AC010327.5
SENP6,LINC00487,OGDHL,AC239804.1
AKT3,AC096645.1,AL589739.1,IRX5
AC118549.1,PCDHA4,FAM66D,AC010197.1
DIMT1,G6PC,FAM90A26,OR7D2
LRRC40,ROCK2,ORC3,AC026412.3
RRP15,AC092598.1,NDUFB9,IL4
SIK2,SIPA1L2,AL512603.2,LINC00970
MED12L,AC073842.1,AC104135.1,CCDC15
AC058791.1,MAP2,RUNX2-AS1,AC026191.1
AC107909.2,CU638689.4,AC011416.4,PPP1R14B-AS1
QSER1,CPLX1,LINC01344,AL590009.1
ICE1,RUFY4,LRP1-AS,AC007298.2
MINDY2,AC010251.1,ADGRG2,RPS17
HMGN3,AC008667.1,LINC01795,ANO9
LINC00672,AC004835.1,AC080068.1,AC005324.5
AP000229.1,DPY19L2,AC137770.1,CPSF4L
IFI27L2,AC016586.1,AC079921.2,LINC01151
AL136442.1,AL513220.1,PARD6B,CACNA1G-AS1
MRPS9,LINC02774,UBE2D1,GGT2
ZNF565,KIAA0319,AC009034.1,MUC7
OST4,STOX1,AC006064.2,AL590723.1
GPR137B,LINC00836,AP003392.1,AL662797.1
RSPRY1,C1orf195,AC009802.1,LINC01031
SNHG8,SMCO2,INE1,TCEAL6
EXTL2,AL512283.1,ZNF420,CTXND2
SLBP,AL158835.1,SLAMF6,LINC01449
TMEM151A,AL137191.1,SPIRE2,NTSR1
COL6A6,CCND2-AS1,AC004231.3,RPLP0
PRIM2,SLC18A3,AP002762.3,AC016747.3
GPR85,AGMO,AC069547.2,POLH-AS1
SHOC2,CCDC36,AC002074.1,HSD3B7
KRT222,MIR503HG,PARVB,AC099482.2
DAD1,PATJ,AC093323.1,ZNF34
AC015909.2,DMGDH,AK2,PKLR
MAK,C4orf17,AP003467.1,AL360181.1
TRIM24,CD300E,AC010528.2,WDR24
GABPA,AC090138.1,AC008742.1,AC110615.1
USP24,CDC42EP5,BTNL3,KCNJ1
INTS11,SEZ6L2,AL139289.1,AL589745.1
NKAPL,AP005209.1,ZNF572,LINC01905
PPP2CB,ABCG2,AC010149.1,AC095033.1
CEPT1,AL031428.1,LINC02015,MYL5
RNF208,AC008915.2,CLCN2,PSKH2
WBP2,EDA2R,ACSS1,TUFM
SNX27,COL11A2,AC068282.1,AC092681.2
RECK,ZBTB20-AS3,AC093866.1,NME3
HIST2H2BF,HIST1H2BD,MUC6,ST8SIA6-AS1
B3GAT1,ARHGEF3,MITF,AC009090.3
YAF2,AC068489.1,AC005258.2,SLC17A1
BBS10,AC104794.5,AC114296.1,CERS6-AS1
AUXG01000058.1,Z99289.3,GNGT2,LINC02198
RARRES2,HSPA2,AP003062.2,AC110792.2
TAF1D,VWA5B2,AC090283.1,AP001107.2
UBE2K,AL360178.2,FP325330.3,AC010163.1
TIA1,STXBP5,AP000755.1,AC099811.3
RRAGB,LINC01862,PGM5-AS1,CELA2B
LCORL,AP001136.1,ATP2B2-IT1,AC016597.1
SLC1A3,LINC01541,AC097059.1,GLA
ASH1L,GCNT1,OR6N1,ANGPTL5
RRAGC,PLUT,AL121970.1,C17orf58
RNF10,ZRANB2-AS1,AC010328.1,AC004879.1
C18orf65,BCAT1,AC090109.1,MDH1B
OR52N1,LINC00345,LINC02485,AC104634.2
RAB1B,AL360227.1,AC115676.1,IDH2-DT
ARMCX2,AC010538.1,AC108517.2,AC009123.1
BX284613.2,PECAM1,AL080313.2,FLT1
RAB9B,LINC02551,AL360006.1,SCIN
FRYL,LSM14A,AP000459.1,MTRNR2L1
G2E3,AP001033.1,AL031058.1,VGLL3
PSMB5,AL356218.2,AC121333.1,CDRT1
FAM201A,CACNA1C-AS4,AC116563.1,L3MBTL4-AS1
PRICKLE2,AP001496.4,AC002368.1,MAEL
MED23,AL133240.2,AC044798.1,AL132989.2
LGR4,AL359511.3,AC103809.1,GPKOW
ITFG1,PSTPIP1,AC092435.2,ESCO2
ST8SIA5,CEACAM21,AC007948.1,AC092747.1
TMEM50B,PPP1R27,RS1,GNB3
GLIPR1L1,MEFV,PALMD,MMP21
DNER,AC005005.3,CYP39A1,Z99716.2
CYP20A1,LINC02398,LINC02666,HIST3H2A
AP003469.4,AC091180.2,SPRED2,PEG10
HMGCS1,VWA8,MIIP,AP001172.2
METTL9,MUC3A,TASP1,CLEC19A
HVCN1,SV2C,CENPA,HIST2H2AC
C16orf87,AL157373.1,GTF2A1,AC012511.2
NDUFB3,NPSR1,OR5H14,PPIB
SYF2,LINC02269,AL355916.2,ZBED5-AS1
KPTN,CCDC39,MRPS33,INKA1
AL390783.1,IFI16,AC090774.2,CLDN9
TULP3,AL603756.1,KLHL18,BAALC-AS2
FAM162B,MCU,SLC25A25,AP000893.2
PID1,AC131237.1,NLRP1,AC092813.2
CTSK,AC117435.1,AC021127.1,AC090246.1
RFX4,AC109472.1,GOLGA8N,LINC01870
SMAD4,LINC01793,DENND3,AP001547.1
PPM1A,AP000897.2,AC073878.1,LINC01887
CLIC5,PLXNC1,AC006003.1,LINC02527
SNX5,AC060234.2,ZBTB42,AC091814.1
AC008825.1,HSD17B11,CTSZ,AP000944.6
PSMA7,AC011897.1,AC025366.1,LINC01583
SRGAP2B,CCDC148,NSUN4,AC027682.3
CSNK2B,AC090679.2,TMPRSS11F,Z70719.1
GTF2H5,IFITM3,ETV3,LAD1
BX322234.1,AL137139.2,FP236241.1,AC093911.1
AC073834.1,BSPRY,HNF1A-AS1,UFSP1
DHX34,CPNE8,GLDC,TRARG1
SEC11C,UVRAG,ATP8A2,ADAMTS18
CGNL1,AC025366.1,AC007497.1,AC093388.1
AL353689.3,AC026356.2,PI4K2A,AC124798.3
AC111006.1,SESTD1,STAT4,PIK3R3
DOP1A,PRR16,AL353796.2,NPC1L1
XPA,RNF150,GOPC,AC245052.4
EFCAB13,OR51M1,AC091938.1,PRNCR1
NOS1,ARHGAP29-AS1,AL845311.1,CDH8
AC023051.1,SLC15A2,SNRPD3,AC121757.2
USP11,LINC01915,AL162408.1,AC063977.6
XPO5,AC005009.2,SNAP47-AS1,RGS5
UGDH-AS1,AD000090.1,AC016526.1,LINC01499
ZNF507,GRK7,LINC02363,AP002852.1
SCCPDH,RSPO1,TMEM266,AC114488.3
RNF175,ANPEP,PRXL2C,AC008273.1
PAN2,CMIP,LINC02036,AC018761.1
VAMP3,IGSF5,AC107973.1,AC102941.1
ARL14EP,AC233296.1,AC068931.1,GSTA2
TAF9B,DDR1-DT,ST18,MRPS24
CBX5,KIAA1211L,SLC30A1,BX293535.1
TOR4A,TVP23C,TMEM144,AC003035.1
AC008543.5,AC005871.2,MMAB,AL606537.1
COX8C,NR1H4,TMEM39A,AC068205.1
LY6H,AL137847.2,LINC02498,AL133244.2
MYOM1,RLN1,TSC22D4,AL158840.1
LNX1-AS1,PAWR,AC027682.6,AC096531.2
WHAMM,JAG1,CA5B,PNLIPRP3
TSPAN15,AC008149.2,PI15,BARD1
PPP4R2,FCAR,KLRG2,FANCA
PTBP1,AL365184.1,LINC01205,SLC25A6
NBPF26,AKR1D1,AC108863.2,COL20A1
HIGD1A,C3AR1,AL008628.1,TRIM31-AS1
AL589935.1,AP005131.1,AC010973.1,LINC00940
ARF3,ZNF732,KLHL10,LINC01531
CYLD,CHEK1,RNF41,NFKBIE
METTL21A,C4orf51,SPECC1,LERFS
TCEA1,ITGAM,BLOC1S6,AC130456.3
FAM184A,RGS20,AC024257.1,AC009831.1
ARHGAP15,SPAG4,MIR302CHG,AC007406.4
AL590434.1,ASAH2,ZNF451-AS1,IGBP1-AS1
ST7,PRR29-AS1,C2orf83,LINC00508
PCYOX1,EPHA1-AS1,COG3,AL391538.1
AC092546.1,AC055717.2,AL451062.1,AC112236.2
ANKRD55,AC140481.1,RNF212B,RAMP3
C17orf100,MAMLD1,ISYNA1,AL359813.1
AC096576.2,GSDMD,CHRNA10,AC010768.2
ANKRA2,AC108156.1,AL591518.1,FRG1-DT
KIF3A,ZFAND3,TRAM2-AS1,CLEC2B
CCDC88A,AL121999.1,AC103855.3,GPA33
DIS3,PLA2G4D,NPTN-IT1,AC104211.4
SPON1,FER1L6,DGCR2,SOSTDC1
MYORG,LINC02732,APIP,SLC22A2
ANKRD50,LCP2,TMC2,NLRP3
CCNA2,KNDC1,SMIM8,AL139384.1
P4HB,LINC02541,DENND2D,LINC02839
ENY2,AC008060.2,ZNF750,C2CD4D
STMN4,TFAP2A-AS1,AC124864.3,PRSS21
SAFB,AC092448.1,ACPP,AL157702.2
TFG,AK7,AASS,LINC02290
LLPH,RASGRP1,SAT2,AC078916.1
RAB11B,ZIC3,KHDC3L,AL451085.1
ZBTB37,CDR1,IKZF5,AL009179.2
TPD52,SYTL1,AC138028.4,LINC00681
MGMT,AC087477.2,AC243967.2,LINC01980
HHAT,AL450467.1,TUBA8,AC005920.1
AL355306.2,PLAAT1,DNALI1,FHAD1
MAML2,AC013402.1,SPDYE5,AL032819.1
GAMT,SMIM10L2B-AS1,COL5A2,AC073236.1
DTX4,AL355482.1,VAMP1,CCDC102B
AC092138.2,AC016925.3,AC092821.3,FZD6
AL356417.1,ZNF586,AC005343.1,TOB1-AS1
MAP1LC3A,TSBP1-AS1,HCAR2,AP006219.3
ENOX1,ZMYND11,CNTNAP3C,SLC10A3
SPCS1,PTK2B,AC017037.5,S100Z
MAPK6,OASL,LINC01143,IL10RA
GPD2,LINC02150,AC092111.2,AP001107.1
MAPK1IP1L,LINC02471,PML,LINC01132
ERP44,AC022710.1,TPM3,AL513477.2
BRINP1,AC114689.3,SECTM1,LAMTOR2
VPS26B,RB1CC1,TLR2,AC018697.1
OSTC,AC006960.2,MAFTRR,ATP2C2-AS1
MTREX,AC092353.2,WSB2,AC072022.2
KRAS,AL390198.1,KIAA1958,NPPC
AL022238.2,MGST2,AK6,CHST8
TM2D1,CCDC34,ELL3,MYRF-AS1
AC068308.1,CNNM2,WNK3,LINC02741
PHF6,SREBF2,LINC01790,AP001922.5
NR3C2,IZUMO3,HRH3,LINC01555
STAM2,LINC01298,AC025272.1,CR769776.3
OXTR,AC009509.1,PIPOX,WDR83OS
HPF1,AC007920.2,AL021155.5,AL359208.1
PRPF4B,DUSP8,GABRB3,LINC01678
LINC01783,BTN3A1,ZNF441,AC022001.3
C9orf72,CRYBG1,AC073508.3,SDR16C5
AC107223.1,GAB3,AC092902.6,COL4A2-AS1
CEP63,DAZL,MRPS25,CFAP221
ATP8B1,AC093838.1,Z94160.1,LINC00526
TPRKB,AC131953.1,LINC02438,LINC01259
GLUL,DSCR9,ZIM2,LIMS4
RARS,CDK15,C1orf50,LINC01480
MGST2,AL031710.1,AC116366.1,AHNAK
GPR180,FPR2,ADAMTS19-AS1,SMIM15
KLRG1,AC060234.3,AC021231.1,AL137781.1
DCTPP1,HUNK-AS1,AP002807.1,CYP4F11
AL160272.1,LINC01333,RBM3,ZNF468
RABEP1,AL590502.1,BRF1,LINC01671
DOCK3,POU1F1,LTB4R2,TEX41
PLD5,AC091163.2,GPC3,OR14J1
SOCS5,AL358473.2,AL021392.1,AC008060.3
HPCA,AC004542.1,AC126768.3,AC026726.2
TMTC3,TDRD15,IFNA2,ITGA6-AS1
KIAA0930,AC114730.3,WDR3,AC137735.2
DYM,AL355538.1,UNC45B,AC084082.1
AC092134.3,AL445363.2,AL034351.3,LCK
RBM22,RNF151,FGF8,LINC02377
BRWD1,AL110115.1,CLEC20A,AL669970.1
ADD1,AL079307.2,AC091047.1,AP002992.1
RALGPS2,EZR-AS1,AC090577.1,AC004554.2
DNA2,LINC02129,AC068418.1,AL138995.1
NUDT4,C12orf56,AL353709.1,AL390728.5
CHID1,PPP1R12A,AC023946.1,AF111167.2
TET2,AC009961.1,AC016831.6,ARHGDIG
ADNP,NT5DC4,LINC02468,ITPRIP
UBE2W,AL451042.1,AL359916.1,AC104653.1
AC096576.3,AC069421.3,AL139289.2,LINC02432
DUSP12,CCR7,AL139099.2,AL596214.1
CROCC,AC008948.1,FOPNL,HCFC1R1
DBP,AC087045.2,AC108519.1,AC103808.3
RBMS3-AS3,TLR8-AS1,AC096586.1,AP000221.1
NKAIN3,AL353689.2,PDZRN3,DIAPH2
PSMD2,AL109659.1,AL139020.1,LINC00841
PAIP2,AC129807.1,Z98885.3,AC092447.5
KAT6A,UBN2,MMP19,Z82198.1
MBOAT7,FMNL1,AC104024.4,AC003009.1
TRHR,LINC01641,ZNF101,AL391730.2
AL157938.2,SMTNL2,CPNE4,AP000471.1
DACH2,AL359922.2,AC089999.2,LINC01991
PLXNC1,RSPH6A,AL161717.1,AC009533.4
NAPA,AC079340.1,AC097654.1,AC006566.2
RRAGA,NEK6,LINC02723,AC126175.2
H1FX,AC006581.2,RASSF7,HAND2
TRRAP,AGRP,EFCAB1,GCGR
RBM17,CPN2,MAP3K7CL,HIST1H2AK
P2RY14,AL732314.4,TAF13,PPP1R2B
TMEM65,TMEM65,AC005363.2,AC093840.2
SESN1,TCEA3,LINC01764,PGA5
AL356022.1,FAP,ZNF786,AC129510.2
PPP3R1,OR52N5,LINC01967,RNASE2
ING3,AC092131.1,AC006305.1,TECTB
DHX29,AC080013.3,AP000779.1,AP000439.1
MIA,MYO18B,BTF3L4,STMN2
LINC01886,NLRC5,PDCL,FAM177B
MED13L,AP001924.1,LINC02680,AC090578.3
GINM1,LINC02125,AL023803.3,GIMAP7
ATP6AP2,SPOPL,LINC02221,AL121890.5
RAVER2,KCNK10,PMS1,CCDC114
AKAP6,IDS,GPR142,AL365226.2
FUT8,LINC02532,SMIM17,AC016747.2
TTBK2,HIKESHI,TDO2,AC025287.2
SLC40A1,RIBC2,LGALSL,AL445309.1
SUZ12,AC021739.3,NAV2-AS4,RBP2
AC084816.1,AZIN2,PYROXD2,AC080013.5
ERCC6L2,CENPN,PSME2,LINC00467
GPBP1L1,AC013439.2,AC068898.2,AL445465.1
SMIM32,RFPL3,SUCLA2,AP1M2
LGI1,AC092159.1,LIN28A,PURPL
ACAP2,AC073174.1,CACNA1C-IT3,AL360219.1
TCEAL6,LINC02168,AL591378.1,ASB18
RTCB,SLC17A2,KIRREL1-IT1,AC092078.2
ZNF680,DDR2,POU6F2-AS1,LINC00485
C1orf122,PRKG2,GP2,GYPC
LAMA4,LINC02202,AL583804.1,SLFN13
DPY19L3,AL357507.1,AC063965.2,FAM111B
ZEB1-AS1,AP001094.2,FP325332.1,ADGRG6
DESI2,AL391650.2,ATP2B3,KLC3
KLHL5,CXCL10,ARMC12,LINC01951
MAP2K2,ADM,AC004594.1,C11orf96
ZNF22,SOHLH1,PIGL,AC113348.1
PLAGL1,SLMAP,NRIP1,DCST1-AS1
SPATA6,S100A2,LINC01310,ARMS2
LMAN2,HAS2-AS1,SYDE1,AC012508.3
MORC2,AL500522.1,TMPRSS11D,AC004870.3
NUP50-DT,MAPK1IP1L,AC127024.3,LINC02546
ZNF106,BCKDHB,AGBL3,FBXO5
BEX2,AC011944.1,IQCJ,AC027458.1
MANEA,CDC20B,LATS2,PNPLA1
CENPJ,GMNC,ZNF621,AC087620.1
TM9SF4,AC079142.1,AC093893.1,AP000842.1
HOOK2,MT4,AC124798.3,TRABD2A
PPT1,DLGAP1-AS5,TMEM99,SMAD9-IT1
KLF3,LINC01039,AL158068.2,LINC01805
FAM13C,LINC00547,DRAXIN,MUC19
MINPP1,RGR,WRNIP1,AC104996.1
GLIPR1L2,SP140L,AFF3,ASB10
TMEM9,AL451123.1,AL121772.3,AL034349.1
PCNX1,KLHDC10,AC089998.4,LINC02439
ZEB2,PNLIPRP3,AC026355.2,DAOA-AS1
DPF2,MEP1A,LCAL1,AL354810.1
POU3F2,PITX3,LINC01070,DNAJB8-AS1
AC003093.1,LINC01201,AC244102.3,AC023886.1
BIRC6,TEX55,AC099685.1,AC013402.3
ASAP1,A1CF,RNF185-AS1,LINC01856
ORC4,AL031668.1,AL360089.1,AP001266.1
ADGRF3,RAB36,AC073862.1,AC131094.1
ARHGEF10,LINC02330,MPZL2,AL121820.1
CNKSR2,C1QTNF7,PLCXD2-AS1,FAM83A-AS1
ACAT1,CUEDC1,PRAMEF15,C20orf85
TRAF3IP2,PPM1L,DAZ1,ZNF385D-AS2
DTNB,LINC01013,AC016240.1,AC092756.1
NT5C2,AC002101.1,KRT82,AC109642.1
GANC,AL121829.2,LINC02297,AC092718.9
AC009093.1,CASP10,DLX3,XKR3
TREM2,AFM,AC087667.1,SELP
IST1,LINC00671,CD300C,SAMD5
PSMD14,AL050338.2,AC024619.1,DAZL
LINC02294,AC130650.2,DCD,Z98752.4
UBXN4,CCDC88A,Z82246.1,AL136295.6
NDUFAF3,AC018866.1,AC009268.3,AC026725.1
NOP10,HLA-DOB,AC021220.2,OR8J1
PNRC2,AC103871.1,OR5B21,AL831784.1
AP003025.2,CBLB,AC026904.1,LINC02310
EPDR1,PTAR1,LIPM,AC104790.1
PTPRD-AS1,WDR48,LINC01961,RSPO4
DAZAP2,AL589743.4,AC112229.2,RRM1
MLLT10,EXOC3L4,AL138962.1,AL023775.2
ZNF704,AC145207.8,LINC02845,AC064852.1
ARPP19,MAP4,AL157871.2,RNF157-AS1
AL589843.1,AC009563.1,FABP2,SLC25A18
RRP7A,ARID4B,AL049648.1,CDC42-AS1
RHOA,LINC02224,AC009119.2,AC022509.5
SERP2,AC022150.1,AC004637.1,FO393418.1
LINC00303,CASP8,NRG1-IT3,AC009486.2
AC097376.3,PRODH2,AOAH-IT1,LINC01498
MPP5,AL109806.2,LINC00375,AC003991.2
GSTP1,DENND1C,AC090679.3,SYCP1
EHBP1,SULF1,BX469938.1,OR11G2
NAMPT,SYCP2,AC091951.4,TNFRSF8
RGMA,AL645507.1,AP001363.1,AL121906.2
TBC1D19,HMGA2,AC027807.2,UPK1A-AS1
KCNJ10,GTF2IRD1,OR52E8,AC068418.1
DNAJA2,AC103409.1,AC091819.2,AL691515.2
C22orf34,TRIM14,AC009061.1,NPTX1
NEB,AL590428.1,CDX2,AC010894.2
CDH20,STX8,WNT1,AC004834.1
SLC12A7,COL8A2,AP000532.2,LRG1
GRHPR,MRAP2,OR4K13,THEMIS
ALDH1L2,GRM7-AS3,AC093732.2,AL160408.6
CCDC126,AL078612.2,AL445531.1,AC011933.3
LAMP2,AP000820.2,AC093154.1,DCDC2C
PCNT,IL1RL1,AL008636.1,LINC01919
CWC15,LINC02345,AC090386.1,AL133335.1
ZNF594,AL359511.2,AC124057.1,AC010336.6
TAPT1,AL133464.1,AC007036.3,LNCOC1
SF3B6,AC104777.1,AC013269.2,AC104770.1
MCRIP1,AC090673.1,AMY1A,AL031055.1
CEP170,ART5,AC136616.3,CD300LF
MARCH7,ECM1,DAZ3,ADRB2
TCEAL1,CHI3L2,HTN3,IQSEC3
PLA2G4E,AC021351.1,AC003986.1,AF305872.2
CREB1,AC027097.2,AL355501.1,MRPL17
DYNLT3,PRY,TREX1,PEG13
GLDC,Z97056.1,HCG21,AC007513.1
SSR1,AL357673.2,AL136376.1,AL133476.1
CSNK1E,AL356276.1,AC010727.1,AC074029.3
ANKRD13D,ITLN2,AP003969.1,FOXD4L6
UBE2J1,AC093689.1,AADACL2,MARCKS
CLNK,AL450423.1,CYLC2,KRT26
AC140168.1,AC110926.2,AC013401.1,AL592148.3
KATNAL2,KRT28,AC126365.1,C16orf74
YIPF5,AP000696.2,PGLYRP3,CT55
AFTPH,LINC01050,AC018706.1,MPV17L2
RFX7,AL352955.1,AC090155.2,MYO1G
ASMTL,AC092723.3,AC027088.3,AL133477.2
STARD13-IT1,GLYATL1B,OR6N2,DNAJB7
KHDRBS1,AC093746.1,AL645941.1,TRBC2
EIF4G3,AC213203.1,TRBV14,AC092112.1
DDX56,LALBA,AC098798.1,AC246817.2
MSANTD4,AL356747.1,WFDC10A,AP001198.1
TANC1,KLK4,AC026736.1,AC069287.1
PNMA8B,AC005090.1,AC129510.1,LINC02280
FAM49B,AC079070.1,UGT2B10,AC099535.2
PAFAH1B1,FP325330.2,AC120045.1,LINC02730
SLITRK4,AC090049.1,AL445235.1,RGS18
HAP1,AC133485.3,BMP2,AC073352.2
FILIP1L,LINC02480,MTF1,MPEG1
MIR181A2HG,CRISP3,AP005230.1,SP140
HECTD2,CASC23,AC025508.1,C12orf42
